experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260507_152142_228b27,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-zone,0.548,none,False,0.0926,False,none,0.65,52.574,14.229,66.802,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,2,physician,113.39,36.943,94.565,1.254,Laboratory-zone,0.769,none,False,0.2348,False,none,0.65,52.978,14.215,67.193,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,3,physician,99.89,37.129,95.22,0.91,Laboratory-zone,0.258,none,False,0.1487,False,none,0.65,54.465,16.514,70.979,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,4,technician,117.353,37.674,96.251,1.393,Ward-A-zone,0.94,none,False,0.2863,False,none,0.65,42.249,14.25,56.5,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,5,technician,109.927,37.038,96.137,1.491,Pharmacy-zone,0.419,none,False,0.1743,False,none,0.65,49.732,17.845,67.577,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,6,nurse,100.132,36.99,96.79,1.25,Ward-B-zone,0.545,none,False,0.139,False,none,0.65,53.15,17.006,70.156,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,7,nurse,135.394,37.674,94.7,3.392,Ward-A-zone,0.834,fall,True,0.4966,False,none,0.65,64.631,14.877,79.508,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,8,nurse,103.17,37.318,96.993,1.428,Emergency-zone,0.767,none,False,0.2618,False,none,0.65,40.813,16.75,57.563,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,9,technician,101.029,37.061,94.816,1.842,ICU-zone,0.627,none,False,0.2755,False,none,0.65,46.333,12.873,59.207,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,10,technician,85.242,36.62,96.083,0.673,Ward-B-zone,0.454,none,False,0.0802,False,none,0.65,50.93,14.831,65.761,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,11,nurse,108.479,37.272,93.675,1.558,Emergency-zone,0.605,none,False,0.3283,False,none,0.65,62.033,14.714,76.748,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,12,physician,102.073,37.089,97.593,1.179,Laboratory-zone,0.302,none,False,0.1374,False,none,0.65,55.797,13.367,69.164,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,13,physician,91.147,36.98,94.98,0.957,Laboratory-zone,0.219,none,False,0.1093,False,none,0.65,56.275,16.396,72.671,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,14,physician,97.326,37.353,97.87,1.893,Radiology-zone,0.815,none,False,0.2089,False,none,0.65,46.491,15.484,61.975,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,15,nurse,119.062,37.305,95.434,1.885,ICU-zone,0.973,none,False,0.3724,False,none,0.65,48.348,16.923,65.271,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,16,technician,104.338,37.624,94.132,2.265,Radiology-zone,0.921,none,False,0.3318,False,none,0.65,60.423,18.078,78.501,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,17,technician,105.134,37.761,93.529,1.441,Pharmacy-zone,0.618,high_fatigue,True,0.2897,False,none,0.65,62.058,15.468,77.526,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,18,physician,90.79,36.819,96.158,0.822,Pharmacy-zone,0.31,none,False,0.0901,False,none,0.65,55.196,19.466,74.662,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,19,physician,92.869,37.777,95.092,1.731,Laboratory-zone,0.758,none,False,0.2382,False,none,0.65,39.934,18.246,58.18,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,24,24.0,20,cleaning_staff,87.46,37.099,97.374,1.235,Pharmacy-zone,0.429,none,False,0.0951,False,none,0.65,51.771,18.592,70.363,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,1,nurse,116.152,37.313,93.607,1.975,Surgery-zone,0.696,none,False,0.3926,False,none,0.65,56.66,17.582,74.242,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,2,physician,113.97,36.946,94.69,1.567,Surgery-zone,0.769,none,False,0.3114,False,none,0.65,66.839,18.684,85.522,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,3,physician,102.426,37.188,94.952,1.025,Laboratory-zone,0.344,none,False,0.1749,False,none,0.65,51.823,13.435,65.258,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,4,technician,125.53,39.139,95.606,1.866,Ward-A-zone,0.786,heat_stress,True,0.0,False,no_assessment_packet_loss,0.65,61.934,0.0,61.934,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,5,technician,112.345,37.095,95.893,1.701,Pharmacy-zone,0.473,none,False,0.207,False,none,0.65,57.401,15.267,72.668,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,6,nurse,103.753,37.044,96.787,1.069,Ward-B-zone,0.634,none,False,0.1617,False,none,0.65,51.787,16.005,67.792,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,7,nurse,104.277,37.507,96.598,0.829,Ward-A-zone,0.337,none,False,0.1847,False,none,0.65,53.791,14.677,68.468,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,8,nurse,96.641,37.202,97.003,0.985,Emergency-zone,0.506,none,False,0.2091,False,none,0.65,48.096,16.909,65.004,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,9,technician,93.92,36.99,95.07,0.838,ICU-zone,0.357,none,False,0.1934,False,none,0.65,55.931,15.261,71.192,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,10,technician,88.281,36.659,96.406,1.072,Ward-B-zone,0.57,none,False,0.0987,False,none,0.65,46.397,17.334,63.731,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,11,nurse,110.5,37.315,93.802,1.144,Emergency-zone,0.691,none,False,0.3323,False,none,0.65,63.3,17.307,80.607,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,12,physician,103.37,37.116,97.468,1.018,Laboratory-zone,0.367,none,False,0.0,False,no_assessment_packet_loss,0.65,51.5,0.0,51.5,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,13,physician,88.77,36.947,94.904,1.035,Emergency-zone,0.085,none,False,0.1608,False,none,0.65,40.511,15.785,56.296,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,14,physician,94.871,37.3,98.003,1.566,Radiology-zone,0.701,none,False,0.1678,False,none,0.65,46.83,14.759,61.589,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,15,nurse,114.47,37.296,95.503,1.234,ICU-zone,0.784,none,False,0.311,False,none,0.65,54.549,16.27,70.818,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,16,technician,106.435,37.668,93.974,1.941,Radiology-zone,1.0,none,False,0.332,False,none,0.65,44.467,15.745,60.212,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,17,technician,96.691,37.162,95.688,1.58,Pharmacy-zone,0.508,none,False,0.1571,False,none,0.65,51.098,15.905,67.004,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,18,physician,88.816,38.162,99.07,0.924,Pharmacy-zone,0.312,none,False,0.1863,False,none,0.65,57.114,19.546,76.659,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,True,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,19,physician,90.319,37.71,95.305,1.751,Laboratory-zone,0.619,none,False,0.2101,False,none,0.65,50.833,15.564,66.397,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,25,25.0,20,cleaning_staff,90.063,37.103,97.072,0.925,Pharmacy-zone,0.519,none,False,0.1107,False,none,0.65,48.77,14.691,63.461,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,1,nurse,107.188,37.239,93.825,1.338,Surgery-zone,0.323,none,False,0.2885,False,none,0.65,46.12,16.56,62.68,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,2,physician,119.833,37.178,92.535,1.077,Laboratory-zone,0.466,high_fatigue,True,0.3006,False,none,0.65,56.176,19.746,75.922,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,3,physician,106.109,37.251,94.982,1.409,Laboratory-zone,0.468,none,False,0.2018,False,none,0.65,46.562,14.406,60.968,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,4,technician,109.566,37.608,96.111,1.096,Ward-A-zone,0.636,none,False,0.2325,False,none,0.65,36.134,17.752,53.886,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,5,technician,122.686,37.58,93.495,0.844,Pharmacy-zone,0.346,high_fatigue,True,0.3159,False,none,0.65,55.39,16.512,71.903,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,6,nurse,111.847,37.658,94.425,1.359,Ward-B-zone,0.581,high_fatigue,True,0.2783,False,none,0.65,49.62,15.866,65.486,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,7,nurse,112.572,37.564,96.465,1.843,Surgery-zone,0.63,none,False,0.3334,False,none,0.65,53.025,20.439,73.464,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,8,nurse,97.357,37.754,94.867,1.189,Emergency-zone,0.425,high_fatigue,True,0.2818,False,none,0.65,65.142,15.606,80.748,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,9,technician,99.711,37.055,95.083,1.283,ICU-zone,0.602,none,False,0.235,False,none,0.65,68.014,15.909,83.924,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,10,technician,83.08,36.655,96.381,0.272,Ward-B-zone,0.361,none,False,0.0731,False,none,0.65,65.852,20.724,86.577,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,11,nurse,109.207,37.262,93.721,1.905,Emergency-zone,0.628,none,False,0.3519,False,none,0.65,46.498,16.247,62.745,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,12,physician,102.9,37.097,97.427,0.868,Laboratory-zone,0.323,none,False,0.1426,False,none,0.65,44.151,17.03,61.181,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,13,physician,98.04,37.117,94.656,0.732,Emergency-zone,0.434,none,False,0.2332,False,none,0.65,56.572,16.844,73.416,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,14,physician,97.983,37.346,97.738,1.306,Radiology-zone,0.79,none,False,0.1786,False,none,0.65,48.757,16.5,65.256,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,15,nurse,115.064,37.342,95.282,1.847,Ward-B-zone,0.796,none,False,0.2835,False,none,0.65,63.43,13.065,76.495,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,16,technician,96.438,37.536,94.186,1.338,Radiology-zone,0.584,none,False,0.2186,False,none,0.65,49.106,15.533,64.639,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,17,technician,96.843,37.12,95.392,1.969,Pharmacy-zone,0.505,none,False,0.1847,False,none,0.65,48.128,17.859,65.987,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,18,physician,95.618,36.903,96.269,1.465,Pharmacy-zone,0.463,none,False,0.1216,False,none,0.65,73.391,17.612,91.003,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,19,physician,95.344,37.758,95.431,1.957,Laboratory-zone,0.785,none,False,0.2531,False,none,0.65,53.238,17.138,70.377,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,26,26.0,20,cleaning_staff,86.365,37.064,97.296,1.085,Pharmacy-zone,0.339,none,False,0.0821,False,none,0.65,66.036,17.595,83.631,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,27,27.0,1,nurse,111.214,37.237,93.619,1.095,Surgery-zone,0.452,none,False,0.0,False,no_assessment_packet_loss,0.65,54.773,0.0,54.773,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,27,27.0,2,physician,108.317,36.911,94.406,1.771,Laboratory-zone,0.526,none,False,0.2271,False,none,0.65,47.276,17.058,64.334,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,8,27,27.0,3,physician,103.656,37.142,94.762,0.845,Laboratory-zone,0.344,none,False,0.1797,False,none,0.65,50.017,16.951,66.967,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
