experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260511_163907_fcada4,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-R13,0.548,none,False,0.0756,False,none,0.65,54.574,12.729,67.302,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,7,porter,108.985,37.176,95.003,0.989,Radiology-R15,0.434,none,False,0.1895,False,none,0.65,59.936,15.12,75.055,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,8,porter,105.281,37.181,95.834,0.855,Emergency-R13,0.526,none,False,0.2324,False,none,0.65,57.172,17.149,74.321,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,9,technician,100.57,37.315,96.161,0.027,Ward-A-R12,0.331,none,False,0.1398,False,none,0.65,54.985,15.539,70.524,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,10,nurse,105.459,37.486,95.914,0.783,Pharmacy-R10,0.442,none,False,0.1834,False,none,0.65,40.06,13.321,53.381,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,11,cleaning_staff,106.622,37.101,93.546,0.925,Emergency-R13,0.474,none,False,0.2823,False,none,0.65,55.568,11.048,66.616,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,12,technician,103.338,37.39,95.725,0.827,Radiology-R02,0.483,none,False,0.1742,False,none,0.65,54.757,14.129,68.886,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,13,physician,102.165,37.038,95.735,1.586,ICU-R15,0.474,none,False,0.2185,False,none,0.65,60.755,15.565,76.321,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,14,technician,100.714,37.051,95.18,1.085,Radiology-R10,0.385,none,False,0.1397,False,none,0.65,49.813,12.878,62.69,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,15,physician,113.374,37.762,92.599,0.824,Ward-B-R11,0.208,high_fatigue,True,0.3028,False,none,0.65,38.278,15.881,54.16,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,16,physician,96.388,37.267,94.172,1.246,Radiology-R01,0.259,none,False,0.1596,False,none,0.65,49.941,17.805,67.746,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,17,porter,106.155,37.144,93.54,1.197,Surgery-R12,0.464,none,False,0.284,False,none,0.65,37.838,11.257,49.095,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,18,physician,122.821,37.36,93.55,1.418,Radiology-R06,0.633,none,False,0.3083,False,none,0.65,63.421,14.605,78.025,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,19,nurse,101.672,37.541,94.112,1.023,Surgery-R13,0.308,none,False,0.2792,False,none,0.65,62.698,14.195,76.893,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,47,47.0,20,technician,108.676,37.234,93.651,0.454,Surgery-R04,0.443,none,False,0.2974,False,none,0.65,57.385,15.628,73.013,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,1,nurse,89.244,37.306,96.547,1.863,Pharmacy-R08,0.337,none,False,0.1272,False,none,0.65,73.021,11.839,84.861,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,2,porter,107.979,37.109,96.049,1.704,Pharmacy-R04,0.624,none,False,0.1881,False,none,0.65,55.414,14.449,69.863,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,3,technician,108.519,36.639,98.652,2.193,Ward-A-R03,0.723,none,False,0.2184,False,none,0.65,49.579,15.972,65.551,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,4,porter,118.384,37.365,94.398,1.615,Surgery-R01,0.634,none,False,0.3543,False,none,0.65,39.493,15.763,55.257,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,5,technician,109.461,37.846,94.864,1.467,Emergency-R13,0.581,none,False,0.3411,False,none,0.65,45.801,13.766,59.567,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,6,porter,106.958,37.118,94.102,0.578,Emergency-R15,0.517,none,False,0.2746,False,none,0.65,55.506,14.64,70.146,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,7,porter,114.246,37.263,95.014,1.375,Radiology-R04,0.635,none,False,0.2308,False,none,0.65,63.72,16.836,80.556,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,8,porter,110.036,37.245,95.716,1.022,Emergency-R09,0.704,none,False,0.2713,False,none,0.65,53.765,12.863,66.628,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,9,technician,100.784,37.257,96.194,1.075,Ward-A-R03,0.342,none,False,0.1359,False,none,0.65,58.66,15.403,74.063,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,10,nurse,112.924,37.552,95.281,2.201,Pharmacy-R09,0.711,none,False,0.3029,False,none,0.65,51.255,16.025,67.28,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,11,cleaning_staff,100.441,36.986,93.567,1.066,Emergency-R08,0.252,none,False,0.2341,False,none,0.65,49.171,18.772,67.944,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,12,technician,104.81,37.448,95.631,1.151,Radiology-R01,0.508,none,False,0.1891,False,none,0.65,63.496,16.709,80.206,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,13,physician,101.662,36.985,95.418,1.22,ICU-R09,0.489,none,False,0.21,False,none,0.65,45.22,13.584,58.803,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,14,technician,105.395,37.121,94.953,1.693,Radiology-R15,0.559,none,False,0.2,False,none,0.65,49.8,13.884,63.683,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,15,physician,103.206,37.531,93.629,1.758,Emergency-R04,0.562,none,False,0.3365,False,none,0.65,52.787,11.774,64.561,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,16,physician,106.272,37.449,93.5,1.452,Ward-A-R03,0.655,none,False,0.2602,False,none,0.65,54.484,18.509,72.993,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,17,porter,111.821,37.194,93.649,1.673,Surgery-R15,0.685,none,False,0.3399,False,none,0.65,59.994,17.871,77.866,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,18,physician,119.539,37.376,93.771,1.288,Radiology-R09,0.497,none,False,0.2815,False,none,0.65,55.997,13.301,69.297,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,19,nurse,105.186,37.579,94.0,1.302,Surgery-R07,0.483,none,False,0.3107,False,none,0.65,55.508,11.95,67.457,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,48,48.0,20,technician,110.922,37.337,93.363,1.002,Surgery-R12,0.527,none,False,0.3282,False,none,0.65,45.047,13.277,58.324,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,1,nurse,86.964,37.254,96.461,1.171,Radiology-R15,0.249,none,False,0.0782,False,none,0.65,55.522,16.956,72.477,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,2,porter,109.221,37.192,95.822,1.06,Pharmacy-R08,0.7,none,False,0.1905,False,none,0.65,48.475,16.143,64.618,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,3,technician,103.93,37.497,94.015,2.219,Ward-A-R07,0.694,none,False,0.2955,False,none,0.65,54.929,7.024,61.953,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,4,porter,115.98,37.333,94.504,1.298,Surgery-R08,0.512,none,False,0.3176,False,none,0.65,60.04,14.574,74.615,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,5,technician,107.38,37.805,94.977,1.889,Emergency-R04,0.479,none,False,0.3469,False,none,0.65,50.13,14.267,64.397,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,6,porter,109.622,37.217,93.969,1.343,Emergency-R06,0.63,none,False,0.3048,False,none,0.65,59.955,16.794,76.75,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,7,porter,121.337,37.351,94.925,1.303,Radiology-R14,0.943,none,False,0.2889,False,none,0.65,53.538,16.487,70.025,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,8,porter,107.83,37.24,95.637,1.652,Emergency-R12,0.629,none,False,0.2756,False,none,0.65,48.78,17.775,66.555,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,9,technician,107.911,37.428,95.953,1.876,Ward-A-R12,0.643,none,False,0.2309,False,none,0.65,53.989,14.028,68.017,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,10,nurse,107.357,37.531,95.625,1.144,Pharmacy-R07,0.498,none,False,0.2056,False,none,0.65,63.172,16.233,79.405,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,11,cleaning_staff,102.354,37.041,93.588,0.619,Emergency-R09,0.289,none,False,0.247,False,none,0.65,59.679,15.442,75.121,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,12,technician,104.472,37.401,95.49,1.545,Radiology-R10,0.481,none,False,0.1943,False,none,0.65,52.115,14.914,67.029,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,13,physician,106.92,37.115,95.529,1.563,ICU-R08,0.626,none,False,0.2574,False,none,0.65,44.262,7.911,52.173,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,14,technician,108.036,37.175,95.008,1.433,Radiology-R06,0.647,none,False,0.2029,False,none,0.65,54.444,17.295,71.739,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,15,physician,96.325,37.447,93.793,0.57,Radiology-R01,0.278,none,False,0.1865,False,none,0.65,63.603,13.588,77.191,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,16,physician,106.836,37.416,93.785,1.837,Radiology-R14,0.676,none,False,0.2786,False,none,0.65,55.219,14.512,69.731,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,17,porter,110.978,37.238,93.438,1.776,Surgery-R03,0.622,none,False,0.3483,False,none,0.65,67.31,16.349,83.659,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,18,physician,118.48,37.33,93.503,0.775,Radiology-R03,0.447,none,False,0.2764,False,none,0.65,65.158,16.093,81.251,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,19,nurse,103.27,37.589,94.143,0.88,Surgery-R11,0.406,none,False,0.2956,False,none,0.65,59.094,13.4,72.495,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,49,49.0,20,technician,104.431,37.196,93.601,1.457,Surgery-R01,0.246,none,False,0.2694,False,none,0.65,65.92,17.359,83.278,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,1,nurse,81.107,37.201,96.489,1.473,Pharmacy-R09,0.05,none,False,0.0567,False,none,0.65,66.024,15.816,81.84,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,2,porter,110.899,37.173,95.917,1.629,Pharmacy-R02,0.723,none,False,0.2089,False,none,0.65,57.747,13.959,71.706,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,3,technician,104.812,37.484,94.067,1.276,Ward-A-R12,0.71,none,False,0.2448,False,none,0.65,51.923,15.403,67.326,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,4,porter,119.64,37.391,94.187,1.217,Surgery-R03,0.606,none,False,0.3508,False,none,0.65,43.739,11.901,55.64,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,5,technician,107.568,38.012,92.478,0.893,Emergency-R14,0.346,high_fatigue,True,0.387,False,none,0.65,58.639,14.826,73.465,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,6,porter,111.683,37.232,93.967,2.125,Emergency-R04,0.679,none,False,0.3638,False,none,0.65,48.516,14.062,62.577,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,7,porter,105.68,37.116,95.218,1.721,Radiology-R11,0.299,none,False,0.1777,False,none,0.65,48.172,16.843,65.015,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,8,porter,110.588,37.246,95.71,1.943,Emergency-R14,0.728,none,False,0.3102,False,none,0.65,67.298,15.726,83.025,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,9,technician,96.113,37.212,96.165,1.326,Ward-A-R06,0.185,none,False,0.1036,False,none,0.65,57.633,15.596,73.229,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,10,nurse,111.486,37.576,95.44,1.996,Pharmacy-R14,0.63,none,False,0.2771,False,none,0.65,54.936,15.944,70.88,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,11,cleaning_staff,118.434,38.683,92.952,1.257,Emergency-R10,0.36,heat_stress,True,0.4785,False,none,0.65,67.901,16.278,84.179,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,12,technician,103.417,37.362,95.352,1.456,Radiology-R07,0.416,none,False,0.18,False,none,0.65,41.222,8.35,49.573,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,13,physician,97.744,36.955,95.492,0.865,ICU-R10,0.235,none,False,0.1759,False,none,0.65,53.98,14.522,68.503,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,14,technician,108.384,37.146,95.245,1.398,Radiology-R08,0.646,none,False,0.1934,False,none,0.65,50.498,16.683,67.18,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,15,physician,98.147,37.479,93.737,0.752,ICU-R13,0.347,none,False,0.2724,False,none,0.65,50.695,17.312,68.008,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,16,physician,102.617,37.373,93.754,1.543,Pharmacy-R05,0.493,none,False,0.228,False,none,0.65,50.278,16.152,66.43,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,17,porter,113.218,37.745,90.771,0.939,Surgery-R02,0.294,high_fatigue,True,0.4214,False,none,0.65,68.489,17.587,86.076,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,18,physician,130.352,37.517,93.396,1.679,Radiology-R05,0.875,none,False,0.388,False,none,0.65,61.999,13.006,75.005,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,19,nurse,104.437,37.644,93.987,0.993,Surgery-R02,0.448,none,False,0.3118,False,none,0.65,47.429,18.389,65.818,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,50,50.0,20,technician,105.497,37.196,93.664,0.575,Surgery-R10,0.271,none,False,0.2698,False,none,0.65,49.105,15.344,64.449,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,51,51.0,1,nurse,83.263,37.252,96.616,0.37,Pharmacy-R01,0.132,none,False,0.0625,False,none,0.65,36.878,15.357,52.235,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,51,51.0,2,porter,107.983,37.121,95.675,2.03,Pharmacy-R15,0.595,none,False,0.2161,False,none,0.65,72.093,15.329,87.422,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,51,51.0,3,technician,106.059,37.481,93.845,2.041,Ward-A-R15,0.756,none,False,0.299,False,none,0.65,48.527,11.255,59.782,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260511_163907_fcada4,1,51,51.0,4,porter,121.572,37.413,94.222,1.826,Surgery-R10,0.675,none,False,0.3913,False,none,0.65,54.131,17.462,71.593,False,0.22475,0.66667,0.35,0.65,0.65,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
