experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260513_180105_90f400,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-zone,0.548,none,False,0.0926,False,none,0.65,54.574,12.729,67.302,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,4,porter,113.286,37.24,94.673,1.559,Surgery-zone,0.488,none,False,0.3113,False,none,0.65,62.91,15.895,78.805,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,5,technician,95.663,36.605,90.897,0.864,Emergency-zone,0.296,none,False,0.2934,False,none,0.65,44.337,15.745,60.082,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,6,porter,111.074,37.216,94.011,1.436,Emergency-zone,0.704,none,False,0.3238,False,none,0.65,57.172,15.1,72.272,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,7,porter,107.581,37.169,94.998,1.049,Radiology-zone,0.417,none,False,0.1953,False,none,0.65,48.273,16.497,64.77,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,True,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,8,porter,107.845,37.195,95.731,1.283,Radiology-zone,0.639,none,False,0.1963,False,none,0.65,70.055,13.256,83.311,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,9,technician,95.653,37.235,96.255,0.542,Ward-A-zone,0.182,none,False,0.1196,False,none,0.65,61.115,14.604,75.72,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,10,nurse,111.773,37.558,95.541,1.336,Pharmacy-zone,0.717,none,False,0.2521,False,none,0.65,41.918,15.157,57.075,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,11,cleaning_staff,89.092,37.493,91.383,1.412,Emergency-zone,0.437,none,False,0.3127,False,none,0.65,65.277,16.509,81.786,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,12,technician,99.959,37.344,95.87,1.747,Radiology-zone,0.426,none,False,0.1855,False,none,0.65,49.687,13.054,62.741,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,13,physician,99.289,36.931,95.52,1.932,ICU-zone,0.444,none,False,0.2406,False,none,0.65,48.53,20.169,68.699,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,14,technician,102.544,37.094,95.37,1.09,Radiology-zone,0.524,none,False,0.1694,False,none,0.65,61.898,12.89,74.788,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,15,physician,104.353,37.53,93.801,1.246,ICU-zone,0.583,none,False,0.3223,False,none,0.65,53.908,14.661,68.569,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,16,physician,98.323,37.273,93.944,1.334,Radiology-zone,0.408,none,False,0.1959,False,none,0.65,55.505,16.613,72.117,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,17,porter,107.256,37.125,93.588,1.162,Surgery-zone,0.556,none,False,0.2999,False,none,0.65,59.927,16.424,76.35,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,18,physician,122.751,37.334,93.904,1.415,Radiology-zone,0.647,none,False,0.3058,False,none,0.65,54.773,16.917,71.69,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,19,nurse,104.652,37.622,94.122,1.851,Surgery-zone,0.475,none,False,0.3446,False,none,0.65,59.725,14.753,74.479,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,44,44.0,20,technician,110.174,37.229,93.554,1.278,Surgery-zone,0.569,none,False,0.3211,False,none,0.65,59.938,14.045,73.983,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,1,nurse,84.83,37.226,96.538,0.914,Pharmacy-zone,0.183,none,False,0.0811,False,none,0.65,56.239,14.95,71.19,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,2,porter,108.556,37.137,95.738,1.599,Pharmacy-zone,0.658,none,False,0.207,False,none,0.65,53.525,17.097,70.621,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,3,technician,109.324,37.506,94.182,2.003,Ward-A-zone,0.874,none,False,0.3185,False,none,0.65,53.14,14.473,67.613,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,4,porter,112.75,37.327,94.818,0.93,Surgery-zone,0.465,none,False,0.3024,False,none,0.65,52.997,12.737,65.734,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,5,technician,118.217,39.53,94.654,0.992,Emergency-zone,0.47,heat_stress,True,0.5211,False,none,0.65,52.866,11.419,64.284,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,6,porter,110.994,37.227,93.871,1.757,Emergency-zone,0.678,none,False,0.3458,False,none,0.65,72.647,14.353,87.001,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,7,porter,110.419,37.209,95.083,1.222,Radiology-zone,0.521,none,False,0.2139,False,none,0.65,58.541,14.699,73.24,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,8,porter,107.814,37.201,95.868,1.659,Emergency-zone,0.629,none,False,0.276,False,none,0.65,67.681,14.226,81.907,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,9,technician,100.114,37.292,96.128,0.777,Emergency-zone,0.333,none,False,0.2178,False,none,0.65,52.005,16.851,68.856,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,10,nurse,108.506,37.476,95.731,1.292,Pharmacy-zone,0.556,none,False,0.2179,False,none,0.65,43.022,13.161,56.184,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,11,cleaning_staff,102.379,37.006,93.735,0.751,Emergency-zone,0.372,none,False,0.2563,False,none,0.65,52.735,14.916,67.651,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,12,technician,101.02,37.34,95.946,1.704,Radiology-zone,0.395,none,False,0.1823,False,none,0.65,50.023,13.081,63.104,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,13,physician,100.61,35.79,90.184,0.457,ICU-zone,0.602,none,False,0.3483,False,none,0.65,70.651,13.636,84.287,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,14,technician,98.461,37.063,95.303,1.731,Radiology-zone,0.348,none,False,0.1622,False,none,0.65,66.915,14.559,81.474,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,15,physician,91.433,37.238,93.729,0.154,ICU-zone,0.44,none,False,0.2428,False,none,0.65,66.972,15.29,82.261,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,True,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,16,physician,102.393,37.307,93.95,2.117,Radiology-zone,0.544,none,False,0.2665,False,none,0.65,67.467,14.805,82.273,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,17,porter,111.454,37.273,93.475,1.848,Surgery-zone,0.697,none,False,0.3676,False,none,0.65,55.087,13.226,68.313,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,18,physician,120.9,37.342,93.531,1.512,Radiology-zone,0.571,none,False,0.3096,False,none,0.65,67.525,13.169,80.695,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,19,nurse,102.229,37.542,94.07,1.593,Surgery-zone,0.364,none,False,0.3068,False,none,0.65,58.915,13.698,72.613,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,45,45.0,20,technician,101.123,37.099,93.786,0.831,Surgery-zone,0.18,none,False,0.2459,False,none,0.65,53.535,16.117,69.652,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,1,nurse,87.277,37.266,96.535,0.739,Ward-A-zone,0.282,none,False,0.0993,False,none,0.65,59.625,14.447,74.073,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,2,porter,112.211,37.172,95.944,1.812,ICU-zone,0.782,none,False,0.307,False,none,0.65,65.626,14.7,80.326,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,3,technician,100.265,37.466,93.972,0.717,Ward-A-zone,0.582,none,False,0.2309,False,none,0.65,43.695,15.348,59.044,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,4,porter,111.311,37.277,94.637,0.814,Emergency-zone,0.372,none,False,0.2908,False,none,0.65,56.115,13.373,69.487,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,5,technician,106.54,37.796,94.723,1.722,ICU-zone,0.458,none,False,0.3435,False,none,0.65,54.924,14.429,69.353,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,6,porter,108.244,37.225,93.997,1.742,Emergency-zone,0.614,none,False,0.3277,False,none,0.65,50.036,16.198,66.234,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,7,porter,113.991,37.264,95.018,0.652,Radiology-zone,0.644,none,False,0.2413,False,none,0.65,47.606,10.136,57.742,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,8,porter,111.751,37.256,95.684,1.915,Emergency-zone,0.806,none,False,0.3269,False,none,0.65,54.426,11.693,66.119,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,9,technician,100.853,37.293,95.837,1.105,Surgery-zone,0.362,none,False,0.2263,False,none,0.65,59.485,15.874,75.359,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,10,nurse,108.343,37.492,95.734,1.765,Pharmacy-zone,0.561,none,False,0.2416,False,none,0.65,43.369,15.893,59.262,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,11,cleaning_staff,98.223,36.969,93.472,0.794,Emergency-zone,0.192,none,False,0.2351,False,none,0.65,58.652,15.2,73.853,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,12,technician,108.121,37.42,95.388,1.492,Radiology-zone,0.68,none,False,0.2337,False,none,0.65,58.315,16.043,74.358,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,13,physician,99.126,36.973,95.702,1.08,ICU-zone,0.392,none,False,0.1994,False,none,0.65,51.193,15.068,66.262,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,14,technician,102.232,37.544,93.195,1.125,Radiology-zone,0.298,high_fatigue,True,0.244,False,none,0.65,60.244,12.457,72.701,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,15,physician,116.331,37.817,91.508,0.808,ICU-zone,0.52,high_fatigue,True,0.4398,False,none,0.65,53.652,13.212,66.864,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,16,physician,99.409,37.306,93.816,0.891,Radiology-zone,0.39,none,False,0.2045,False,none,0.65,46.925,15.251,62.176,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,17,porter,116.37,37.769,92.505,0.852,Surgery-zone,0.398,high_fatigue,True,0.0,False,no_assessment_packet_loss,0.65,63.051,0.0,63.051,True,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,18,physician,119.078,37.333,93.892,1.809,ICU-zone,0.511,none,False,0.3754,False,none,0.65,58.473,11.772,70.245,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,19,nurse,107.825,37.668,93.777,0.881,Surgery-zone,0.599,none,False,0.3486,False,none,0.65,64.064,13.88,77.944,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,46,46.0,20,technician,104.38,37.136,93.625,1.005,Surgery-zone,0.299,none,False,0.2725,False,none,0.65,68.714,16.174,84.888,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,1,nurse,87.303,37.3,96.679,1.539,Pharmacy-zone,0.303,none,False,0.1124,False,none,0.65,45.459,14.198,59.657,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,2,porter,109.813,37.133,95.836,1.643,Ward-A-zone,0.708,none,False,0.2149,False,none,0.65,56.387,15.754,72.141,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,3,technician,106.534,37.505,93.915,1.209,Ward-A-zone,0.768,none,False,0.2704,False,none,0.65,73.791,17.961,91.752,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,4,porter,124.992,37.745,92.306,1.286,Surgery-zone,0.329,high_fatigue,True,0.4326,False,none,0.65,56.376,14.595,70.971,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,5,technician,108.84,37.824,94.921,1.487,Emergency-zone,0.579,none,False,0.3431,False,none,0.65,53.209,13.381,66.59,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,6,porter,110.509,37.227,93.895,1.372,Emergency-zone,0.666,none,False,0.3207,False,none,0.65,65.07,12.344,77.415,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,7,porter,109.584,37.149,94.998,1.467,Radiology-zone,0.479,none,False,0.209,False,none,0.65,63.961,13.088,77.049,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,8,porter,107.301,37.239,95.909,1.781,Emergency-zone,0.609,none,False,0.2828,False,none,0.65,54.92,16.291,71.211,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,9,technician,105.111,37.397,95.96,1.145,Ward-A-zone,0.551,none,False,0.1932,False,none,0.65,62.487,15.388,77.876,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,10,nurse,116.859,37.586,95.369,1.342,Pharmacy-zone,0.88,none,False,0.2876,False,none,0.65,64.854,17.239,82.093,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
EXP_20260513_180105_90f400,1,47,47.0,11,cleaning_staff,100.832,37.012,93.556,0.727,Emergency-zone,0.248,none,False,0.2472,False,none,0.65,59.936,15.12,75.055,False,0.22475,0.66667,0.35,0.65,0.51,0.48,0.18,False,0.075,False,0.055,False,0.52,8.0,Data obfuscation: coarsened location; privacy exposure -0.14; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ
