experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260511_163923_da6d25,1,0,0.0,1,nurse,83.315,37.029,97.447,1.491,Pharmacy-zone,0.548,none,False,0.1579,False,none,0.65,42.969,19.821,62.79,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,8,porter,107.875,37.229,95.608,1.275,Emergency-zone,0.659,none,False,0.2037,False,none,0.65,48.915,17.273,66.188,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,9,technician,102.642,37.261,95.495,2.208,Ward-A-zone,0.134,none,False,0.1661,False,none,0.65,51.243,17.92,69.163,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,True,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,10,nurse,114.986,37.558,95.761,2.444,Pharmacy-zone,0.841,none,False,0.3126,False,none,0.65,43.907,15.957,59.864,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,11,cleaning_staff,101.523,36.95,93.747,1.365,Emergency-zone,0.397,none,False,0.2459,False,none,0.65,48.955,21.683,70.639,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,12,technician,103.058,37.311,95.619,1.267,Radiology-zone,0.559,none,False,0.1716,False,none,0.65,55.487,20.752,76.24,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,13,physician,97.619,36.88,95.541,1.073,ICU-zone,0.447,none,False,0.1769,False,none,0.65,46.181,21.313,67.494,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,14,technician,103.696,37.069,95.401,1.748,Radiology-zone,0.588,none,False,0.155,False,none,0.65,43.879,18.053,61.932,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,15,physician,106.84,36.638,93.399,2.161,ICU-zone,0.667,none,False,0.2892,False,none,0.65,44.086,15.632,59.719,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,True,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,16,physician,97.132,37.268,94.114,1.226,Radiology-zone,0.426,none,False,0.2163,False,none,0.65,63.086,22.137,85.223,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,17,porter,112.82,37.159,93.76,1.322,Surgery-zone,0.823,none,False,0.3047,False,none,0.65,56.564,16.886,73.451,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,18,physician,121.542,37.293,94.036,1.577,Pharmacy-zone,0.638,none,False,0.3724,False,none,0.65,46.282,14.978,61.26,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,19,nurse,106.836,37.779,93.468,0.596,Laboratory-zone,0.504,none,False,0.3024,False,none,0.65,43.618,19.273,62.891,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,True,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,41,41.0,20,technician,102.586,37.154,93.965,1.554,Surgery-zone,0.308,none,False,0.1733,False,none,0.65,57.004,20.59,77.594,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,1,nurse,80.675,37.152,96.669,0.61,Pharmacy-zone,0.05,none,False,0.0979,False,none,0.65,49.852,18.395,68.247,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,2,porter,112.778,37.182,95.649,2.216,Pharmacy-zone,0.833,none,False,0.2921,False,none,0.65,45.525,19.837,65.362,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,3,technician,103.474,37.459,93.81,0.81,Ward-A-zone,0.701,none,False,0.2773,False,none,0.65,53.469,18.273,71.741,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,4,porter,111.739,37.223,94.87,1.375,Emergency-zone,0.475,none,False,0.2639,False,none,0.65,60.804,18.79,79.594,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,5,technician,102.757,37.785,94.804,0.506,Emergency-zone,0.417,none,False,0.2408,False,none,0.65,46.63,20.048,66.678,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,6,porter,108.766,37.206,94.229,1.516,Emergency-zone,0.643,none,False,0.2977,False,none,0.65,64.143,19.992,84.135,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,7,porter,131.475,38.93,94.64,1.115,Radiology-zone,0.573,heat_stress,True,0.4278,False,none,0.65,42.865,19.241,62.106,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,8,porter,101.474,37.11,95.748,0.779,Emergency-zone,0.415,none,False,0.1972,False,none,0.65,54.811,21.724,76.535,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,9,technician,101.513,37.28,96.236,0.991,Ward-A-zone,0.398,none,False,0.1213,False,none,0.65,56.715,21.289,78.004,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,10,nurse,109.91,37.495,95.809,1.554,Surgery-zone,0.69,none,False,0.2648,False,none,0.65,64.064,21.578,85.642,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,11,cleaning_staff,102.594,37.036,93.829,1.485,Emergency-zone,0.472,none,False,0.1734,False,none,0.65,46.643,21.36,68.002,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,12,technician,99.519,37.304,95.635,0.745,Radiology-zone,0.441,none,False,0.1857,False,none,0.65,50.067,15.513,65.58,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,13,physician,94.1,36.875,95.861,0.698,ICU-zone,0.293,none,False,0.1344,False,none,0.65,54.592,17.018,71.61,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,True,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,14,technician,98.742,37.027,95.407,1.378,Radiology-zone,0.392,none,False,0.1461,False,none,0.65,59.541,19.02,78.561,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,15,physician,100.249,37.476,93.631,1.528,ICU-zone,0.463,none,False,0.2737,False,none,0.65,51.94,20.436,72.376,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,16,physician,103.797,37.316,93.772,1.499,Radiology-zone,0.643,none,False,0.2451,False,none,0.65,63.854,19.113,82.968,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,17,porter,104.821,37.15,93.625,1.461,Surgery-zone,0.508,none,False,0.2579,False,none,0.65,48.391,20.068,68.459,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,18,physician,120.884,37.294,94.171,1.597,Radiology-zone,0.607,none,False,0.3336,False,none,0.65,46.716,23.697,70.414,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,19,nurse,104.949,37.589,93.861,1.541,Surgery-zone,0.498,none,False,0.1976,False,none,0.65,67.397,21.303,88.7,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,42,42.0,20,technician,102.994,37.132,93.852,0.471,Surgery-zone,0.323,none,False,0.191,False,none,0.65,50.701,20.27,70.97,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,1,nurse,82.38,37.176,96.707,0.582,Laboratory-zone,0.118,none,False,0.0654,False,none,0.65,61.504,17.221,78.725,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,2,porter,114.539,37.212,95.818,2.06,Pharmacy-zone,0.907,none,False,0.29,False,none,0.65,44.501,22.552,67.054,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,3,technician,111.347,37.549,94.057,2.054,Ward-A-zone,1.0,none,False,0.3171,False,none,0.65,45.519,19.778,65.298,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,4,porter,111.555,37.221,94.594,1.626,Surgery-zone,0.454,none,False,0.2513,False,none,0.65,46.633,20.363,66.995,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,5,technician,103.312,37.755,94.94,1.416,Emergency-zone,0.387,none,False,0.2455,False,none,0.65,50.66,16.072,66.732,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,6,porter,103.155,37.121,94.322,1.19,Emergency-zone,0.385,none,False,0.2406,False,none,0.65,57.685,20.586,78.271,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,7,porter,108.935,37.227,95.216,0.957,Radiology-zone,0.467,none,False,0.1884,False,none,0.65,45.856,19.358,65.214,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,8,porter,109.505,37.227,95.73,1.506,Emergency-zone,0.698,none,False,0.2314,False,none,0.65,60.392,18.723,79.115,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,9,technician,101.449,37.305,96.127,0.91,Pharmacy-zone,0.389,none,False,0.1527,False,none,0.65,48.251,16.994,65.245,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,10,nurse,105.772,37.441,95.822,1.195,Pharmacy-zone,0.5,none,False,0.2293,False,none,0.65,49.309,21.398,70.708,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,11,cleaning_staff,102.83,36.993,93.74,1.036,Emergency-zone,0.396,none,False,0.2036,False,none,0.65,52.441,21.36,73.801,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,12,technician,118.153,38.543,94.938,0.791,Radiology-zone,0.522,heat_stress,True,0.3383,False,none,0.65,53.467,19.79,73.256,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,True,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,13,physician,104.894,36.985,95.56,2.232,ICU-zone,0.618,none,False,0.1912,False,none,0.65,44.493,16.672,61.165,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,14,technician,98.118,37.066,95.289,0.601,Radiology-zone,0.351,none,False,0.1679,False,none,0.65,54.169,22.974,77.144,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
EXP_20260511_163923_da6d25,1,43,43.0,15,physician,99.763,37.5,94.149,1.432,ICU-zone,0.431,none,False,0.2069,False,none,0.65,53.03,20.399,73.429,False,0.21104,0.66667,0.47,0.403,0.09,0.48,0.18,False,0.075,False,0.055,False,0.52,11.5,Data obfuscation: coarsened location; privacy exposure -0.14; Noise injection: added controlled signal noise; privacy exposure -0.11; Encryption: encrypted payloads; latency +8 ms; energy +0.045 mJ; Differential privacy: added risk-score privacy noise; privacy exposure -0.16; Object-related service restrictions: restricted location stream; external data ratio reduced
