experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260511_164939_e33e14,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-R13,0.548,none,False,0.0121,False,none,0.65,46.574,27.729,74.302,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,5,technician,102.277,37.789,94.543,1.135,Emergency-R15,0.292,none,False,0.2617,False,none,0.615,59.361,32.4,91.761,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,1319,1319.0,6,porter,125.683,37.276,92.285,3.356,Emergency-R03,0.789,fall,True,0.5545,False,none,0.615,41.649,30.25,71.9,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,1319,1319.0,7,porter,113.961,37.269,94.897,1.787,Radiology-R04,0.612,none,False,0.22,False,none,0.65,40.855,29.652,70.507,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,8,porter,112.866,37.29,95.773,1.825,Emergency-R04,0.803,none,False,0.2917,False,none,0.675,50.056,32.556,82.613,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: raised alert threshold for activity artifact
EXP_20260511_164939_e33e14,1,1319,1319.0,9,technician,102.944,37.341,96.246,1.021,Ward-A-R07,0.442,none,False,0.1077,False,none,0.65,42.203,30.627,72.83,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,10,nurse,110.82,37.602,95.512,1.261,Pharmacy-R08,0.569,none,False,0.1928,False,none,0.65,45.711,28.243,73.954,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,11,cleaning_staff,96.678,36.983,93.474,1.231,Emergency-R15,0.05,none,False,0.1648,False,none,0.65,52.338,30.287,82.625,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,12,technician,103.827,37.474,95.151,1.321,Radiology-R08,0.419,none,False,0.1475,False,none,0.65,50.157,27.826,77.984,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,13,physician,105.64,37.133,95.331,1.199,ICU-R02,0.478,none,False,0.1992,False,none,0.65,53.579,29.602,83.181,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,True,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,14,technician,102.282,37.097,95.199,0.975,Radiology-R01,0.369,none,False,0.0956,False,none,0.65,39.501,28.87,68.37,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,15,physician,100.767,37.491,93.6,1.363,ICU-R14,0.444,none,False,0.2624,False,none,0.65,43.123,32.003,75.125,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,16,physician,97.812,37.303,93.654,0.907,Radiology-R03,0.323,none,False,0.1382,False,none,0.65,55.758,30.993,86.751,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,17,porter,111.677,37.255,93.231,1.353,Surgery-R05,0.623,none,False,0.3085,False,none,0.65,42.761,30.451,73.213,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,18,physician,120.383,37.334,93.586,1.538,Radiology-R11,0.477,none,False,0.2618,False,none,0.65,52.563,27.816,80.379,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,19,nurse,103.555,37.614,94.053,0.834,Surgery-R02,0.386,none,False,0.2698,False,none,0.65,53.153,30.038,83.191,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1319,1319.0,20,technician,106.085,37.308,93.331,0.869,Surgery-R12,0.227,none,False,0.2556,False,none,0.65,47.736,34.667,82.402,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,1,nurse,83.564,37.214,96.597,0.977,Pharmacy-R04,0.131,none,False,0.0,False,none,0.65,52.028,32.01,84.038,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,2,porter,116.252,37.261,95.552,1.978,Laboratory-R05,0.897,none,False,0.2476,False,none,0.675,43.126,29.934,73.06,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: raised alert threshold for activity artifact
EXP_20260511_164939_e33e14,1,1320,1320.0,3,technician,105.217,37.478,93.771,1.697,Radiology-R14,0.696,none,False,0.2369,False,none,0.65,48.95,28.885,77.835,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,4,porter,123.731,37.479,93.837,1.174,Surgery-R07,0.754,none,False,0.3768,False,none,0.65,58.643,26.961,85.603,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,5,technician,103.75,37.788,94.706,1.122,Emergency-R13,0.316,none,False,0.2652,False,none,0.615,39.886,31.243,71.129,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,1320,1320.0,6,porter,105.949,37.177,93.788,1.329,Emergency-R13,0.435,none,False,0.2451,False,none,0.65,36.246,29.872,66.118,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,7,porter,115.284,37.261,94.859,1.766,Radiology-R15,0.632,none,False,0.2259,False,none,0.65,52.877,31.68,84.556,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,8,porter,111.375,37.839,93.772,1.4,Emergency-R14,0.438,high_fatigue,True,0.339,False,none,0.615,50.344,27.594,77.938,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,1320,1320.0,9,technician,102.07,37.338,96.18,1.865,Ward-A-R03,0.427,none,False,0.1367,False,none,0.65,44.417,29.543,73.959,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,10,nurse,116.083,37.627,95.581,1.094,Surgery-R14,0.773,none,False,0.3126,False,none,0.65,50.785,30.921,81.706,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,11,cleaning_staff,111.508,37.361,91.244,1.1,Emergency-R09,0.256,high_fatigue,True,0.3452,False,none,0.615,51.236,32.73,83.966,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,1320,1320.0,12,technician,94.779,36.77,97.985,1.58,Radiology-R07,0.318,none,False,0.0402,False,none,0.65,57.782,31.609,89.391,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,13,physician,101.403,37.058,95.204,1.429,Emergency-R06,0.376,none,False,0.1707,False,none,0.65,56.22,26.74,82.96,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,14,technician,107.138,37.152,94.969,1.762,Radiology-R01,0.556,none,False,0.1703,False,none,0.65,59.655,31.674,91.328,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,15,physician,102.516,37.536,93.895,1.237,ICU-R12,0.51,none,False,0.2716,False,none,0.65,34.287,30.127,64.413,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,16,physician,103.744,37.387,93.617,1.229,Radiology-R13,0.532,none,False,0.1901,False,none,0.65,51.108,33.414,84.522,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,17,porter,111.088,37.261,93.487,1.307,Surgery-R14,0.61,none,False,0.2984,False,none,0.65,33.814,29.599,63.413,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,18,physician,125.497,37.503,93.637,1.942,Radiology-R09,0.716,none,False,0.349,False,none,0.65,54.5,30.133,84.633,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,19,nurse,103.356,37.617,94.126,1.487,Surgery-R12,0.409,none,False,0.2756,False,none,0.65,49.828,30.566,80.394,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1320,1320.0,20,technician,109.502,37.275,93.109,0.679,Surgery-R02,0.358,none,False,0.2834,False,none,0.65,41.309,28.009,69.318,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,1,nurse,75.384,37.311,97.914,1.889,Pharmacy-R14,0.05,none,False,0.033,False,none,0.65,42.145,30.92,73.065,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,2,porter,114.28,37.203,95.718,1.418,Pharmacy-R12,0.82,none,False,0.1808,False,none,0.675,54.695,25.818,80.513,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: raised alert threshold for activity artifact
EXP_20260511_164939_e33e14,1,1321,1321.0,3,technician,105.985,37.508,94.07,0.754,Ward-A-R10,0.738,none,False,0.2163,False,none,0.65,47.258,26.416,73.674,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,4,porter,115.595,37.401,94.36,1.112,Surgery-R04,0.443,none,False,0.2942,False,none,0.65,41.419,29.016,70.435,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,5,technician,107.995,37.888,94.576,1.299,Emergency-R02,0.475,none,False,0.3103,False,none,0.615,46.809,28.928,75.737,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: lowered alert threshold for interpretable high-risk signal
EXP_20260511_164939_e33e14,1,1321,1321.0,6,porter,114.878,37.358,93.607,1.527,Emergency-R06,0.787,none,False,0.345,False,none,0.675,55.979,31.617,87.596,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,True,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: raised alert threshold for activity artifact
EXP_20260511_164939_e33e14,1,1321,1321.0,7,porter,115.962,37.256,95.065,1.463,Radiology-R09,0.675,none,False,0.2035,False,none,0.65,50.771,30.679,81.45,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,8,porter,104.63,37.131,89.261,0.565,Emergency-R11,0.668,none,False,0.3805,False,none,0.65,46.321,32.358,78.68,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,True,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,9,technician,105.533,37.36,96.08,1.178,Ward-A-R07,0.533,none,False,0.128,False,none,0.65,62.575,28.207,90.783,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,10,nurse,114.143,37.623,95.489,1.848,Pharmacy-R10,0.687,none,False,0.2523,False,none,0.65,37.642,27.419,65.061,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,11,cleaning_staff,106.635,37.157,93.553,1.343,Emergency-R07,0.464,none,False,0.2548,False,none,0.65,47.732,30.757,78.489,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,12,technician,109.18,37.497,95.387,1.697,Radiology-R01,0.612,none,False,0.2035,False,none,0.65,50.799,29.297,80.096,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,13,physician,104.952,37.103,95.12,1.294,ICU-R07,0.455,none,False,0.1971,False,none,0.65,41.743,29.347,71.089,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,14,technician,108.643,37.165,94.948,1.22,Pharmacy-R10,0.6,none,False,0.1555,False,none,0.65,62.097,31.784,93.882,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,15,physician,99.814,37.451,93.846,1.605,ICU-R01,0.407,none,False,0.2594,False,none,0.65,55.042,29.746,84.788,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,16,physician,101.67,37.364,93.768,1.132,Radiology-R15,0.48,none,False,0.1704,False,none,0.65,45.112,30.632,75.744,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,17,porter,114.801,37.323,93.293,1.357,ICU-R14,0.787,none,False,0.3403,False,none,0.675,51.687,28.104,79.791,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: raised alert threshold for activity artifact
EXP_20260511_164939_e33e14,1,1321,1321.0,18,physician,124.338,37.396,93.749,1.557,Radiology-R13,0.669,none,False,0.2974,False,none,0.65,36.647,29.15,65.797,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,19,nurse,104.681,37.591,94.291,0.576,Surgery-R10,0.445,none,False,0.2703,False,none,0.65,63.043,29.003,92.046,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
EXP_20260511_164939_e33e14,1,1321,1321.0,20,technician,119.732,37.444,93.011,2.228,Surgery-R07,0.744,none,False,0.4397,False,none,0.65,46.971,30.831,77.802,False,0.17975,0.69333,0.35,0.65,0.78,0.58,0.81,True,0.075,False,0.055,False,0.52,15.0,Virtual objects: sensor and actuator abstractions enabled; Partial dependence plot: feature sensitivity explanation available; Offline pre-processor: preprocessed signals; quality +0.10; latency +6 ms; Online white-box optimizer: kept threshold stable
